"#","Average Speed","Congestion (%)","Current Flow","Link Travel Time","Date"
"1896","45","","0","143","27 Feb 2021 14:01:22"
"1896","45","","0","143","27 Feb 2021 13:56:22"
"1896","45","","0","143","27 Feb 2021 13:51:21"
"1896","45","","0","143","27 Feb 2021 13:46:21"
"1896","45","","0","143","27 Feb 2021 13:41:20"
"1896","45","","0","143","27 Feb 2021 13:36:20"
"1896","45","","0","143","27 Feb 2021 13:31:19"
"1896","45","","0","143","27 Feb 2021 13:26:19"
"1896","45","","0","143","27 Feb 2021 13:21:18"
"1896","45","","0","143","27 Feb 2021 13:16:18"
"1896","45","","0","143","27 Feb 2021 13:11:17"
"1896","45","","0","143","27 Feb 2021 13:06:17"
"1896","45","","0","143","27 Feb 2021 13:01:17"
"1896","45","","0","143","27 Feb 2021 12:56:15"
"1896","45","","0","143","27 Feb 2021 12:51:15"
"1896","45","","0","143","27 Feb 2021 12:46:15"
"1896","45","","0","143","27 Feb 2021 12:41:15"
"1896","45","","0","143","27 Feb 2021 12:36:17"
"1896","45","","0","143","27 Feb 2021 12:31:16"
"1896","45","","0","143","27 Feb 2021 12:26:14"
"1896","45","","0","143","27 Feb 2021 12:21:13"
"1896","45","","0","143","27 Feb 2021 12:16:13"
"1896","45","","0","143","27 Feb 2021 12:11:13"
"1896","45","","0","143","27 Feb 2021 12:06:13"
"1896","45","","0","143","27 Feb 2021 12:01:12"
"1896","45","","0","143","27 Feb 2021 11:56:12"
"1896","45","","0","143","27 Feb 2021 11:51:11"
"1896","45","","0","143","27 Feb 2021 11:46:11"
"1896","45","","0","143","27 Feb 2021 11:41:11"
"1896","45","","0","143","27 Feb 2021 11:36:11"
"1896","45","","0","143","27 Feb 2021 11:31:11"
"1896","45","","0","143","27 Feb 2021 11:26:12"
"1896","45","","0","143","27 Feb 2021 11:21:09"
"1896","45","","0","143","27 Feb 2021 11:16:10"
"1896","45","","0","143","27 Feb 2021 11:11:09"
"1896","45","","0","143","27 Feb 2021 11:06:09"
"1896","45","","0","143","27 Feb 2021 11:01:09"
"1896","45","","0","143","27 Feb 2021 10:56:08"
"1896","45","","0","143","27 Feb 2021 10:51:09"
"1896","45","","0","143","27 Feb 2021 10:46:06"
"1896","45","","0","143","27 Feb 2021 10:41:06"
