Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Four Banks - Barlow Moor Road (163)-Temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-NO2(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-O3(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-NO(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM1(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM2.5(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-PM10(ug/m3)-slotB,Four Banks - Barlow Moor Road (163)-Ambient temp(C)-slotB,Four Banks - Barlow Moor Road (163)-Ambient humidity(%RH)-slotB,Four Banks - Barlow Moor Road (163)-Ambient pressure(hPa)-slotB
"2021-08-31T12:02:27+00:00",1630411347,"2021-08-31T13:02:27+0100",19,56,21.86,47.86,37.43,2.14,9.14,9.14,18,58,1031.1
"2021-08-31T12:03:27+00:00",1630411407,"2021-08-31T13:03:27+0100",19,56,24.08,42.61,41.41,0.71,7.34,7.34,18,58,1031.1
"2021-08-31T12:04:27+00:00",1630411467,"2021-08-31T13:04:27+0100",19,56,15.89,55.46,27.99,2.14,9.2,9.2,18,58,1031.1
"2021-08-31T12:05:27+00:00",1630411527,"2021-08-31T13:05:27+0100",19,56,28.76,30.06,98.07,2.14,9.2,9.2,18,58,1031.2
"2021-08-31T12:06:27+00:00",1630411587,"2021-08-31T13:06:27+0100",19,56,15.66,55.76,3.14,1.43,9.17,9.17,18,58,1031.2
"2021-08-31T12:07:27+00:00",1630411647,"2021-08-31T13:07:27+0100",19,56,17.37,56.11,3.6,2.14,10.07,10.07,18,58,1031.2
"2021-08-31T12:08:27+00:00",1630411707,"2021-08-31T13:08:27+0100",19,56,20.71,46.86,44.02,1.43,8.29,8.29,18,58,1031.2
"2021-08-31T12:09:27+00:00",1630411767,"2021-08-31T13:09:27+0100",19,56,17.84,50.51,23.56,2.14,11.04,11.04,18,58,1031.2
"2021-08-31T12:10:27+00:00",1630411827,"2021-08-31T13:10:27+0100",19,56,34.23,33.56,73.96,1.43,10.1,10.1,18,58,1031.2
"2021-08-31T12:11:27+00:00",1630411887,"2021-08-31T13:11:27+0100",19,56,26.46,43.06,40.03,2.14,10.07,10.07,18,57,1031.2
"2021-08-31T12:12:27+00:00",1630411947,"2021-08-31T13:12:27+0100",19,56,38.23,25.16,161.29,2.85,10.1,10.1,18,58,1031.2
"2021-08-31T12:13:27+00:00",1630412007,"2021-08-31T13:13:27+0100",19,56,45.26,13.81,117.3,2.14,11.91,11.91,18,58,1031.2
"2021-08-31T12:14:27+00:00",1630412067,"2021-08-31T13:14:27+0100",19,56,50.12,8.21,219,4.99,12.78,12.78,18,58,1031.2
"2021-08-31T12:15:27+00:00",1630412127,"2021-08-31T13:15:27+0100",19,56,26.85,38.71,56.17,1.43,9.2,9.2,18,57,1031.2
"2021-08-31T12:16:27+00:00",1630412187,"2021-08-31T13:16:27+0100",19,56,42.17,23.01,114.29,2.14,10.16,10.16,18,57,1031.2
"2021-08-31T12:17:27+00:00",1630412247,"2021-08-31T13:17:27+0100",19,56,16.67,54.01,15.09,2.14,10.16,10.16,18,58,1031.2
"2021-08-31T12:18:27+00:00",1630412307,"2021-08-31T13:18:27+0100",19,56,18.24,52.41,33.63,2.85,12.91,12.91,18,58,1031.2
"2021-08-31T12:19:27+00:00",1630412367,"2021-08-31T13:19:27+0100",19,55,16.25,53.86,1.06,1.43,9.31,9.31,18,58,1031.3
"2021-08-31T12:20:27+00:00",1630412427,"2021-08-31T13:20:27+0100",19,55,34.22,38.56,67.2,3.56,12.07,12.07,18,58,1031.3
"2021-08-31T12:21:27+00:00",1630412487,"2021-08-31T13:21:27+0100",19,55,37.39,16.86,226.66,7.84,21.16,21.16,18,57,1031.3
"2021-08-31T12:22:27+00:00",1630412547,"2021-08-31T13:22:27+0100",19,55,44.48,16.76,152.3,2.85,13.85,13.85,18,57,1031.3
"2021-08-31T12:23:27+00:00",1630412607,"2021-08-31T13:23:27+0100",19,55,32.07,33.31,95.42,7.84,18.43,18.43,18,57,1031.3
"2021-08-31T12:24:27+00:00",1630412667,"2021-08-31T13:24:27+0100",19,55,25,37.41,73.46,5.7,16.69,16.69,18,57,1031.3
"2021-08-31T12:25:27+00:00",1630412727,"2021-08-31T13:25:27+0100",19,55,10.88,56.86,0,2.85,13.99,13.99,18,57,1031.3
"2021-08-31T12:27:24+00:00",1630412844,"2021-08-31T13:27:24+0100",19,55,12.87,50.41,26.5,6.41,15.78,15.78,18,57,1031.3
"2021-08-31T12:28:24+00:00",1630412904,"2021-08-31T13:28:24+0100",19,55,27.96,27.51,95.08,3.56,11.25,11.25,18,57,1031.3
"2021-08-31T12:29:24+00:00",1630412964,"2021-08-31T13:29:24+0100",19,55,38.81,11.56,89.12,4.99,17.6,17.6,18,57,1031.3
"2021-08-31T12:30:24+00:00",1630413024,"2021-08-31T13:30:24+0100",19,55,39.92,14.56,71.23,2.85,13.95,13.95,18,57,1031.3
"2021-08-31T12:31:24+00:00",1630413084,"2021-08-31T13:31:24+0100",19,55,29.49,36.66,36.44,4.99,14.83,14.83,18,57,1031.3
"2021-08-31T12:32:24+00:00",1630413144,"2021-08-31T13:32:24+0100",19,55,16.4,50.61,0,2.85,11.19,11.19,18,57,1031.3
"2021-08-31T12:33:24+00:00",1630413204,"2021-08-31T13:33:24+0100",19,55,30.83,28.61,105.52,6.41,17.6,17.6,18,57,1031.3
"2021-08-31T12:34:24+00:00",1630413264,"2021-08-31T13:34:24+0100",19,55,38.37,16.41,134.35,5.7,14.86,14.86,18,57,1031.3
"2021-08-31T12:35:24+00:00",1630413324,"2021-08-31T13:35:24+0100",19,55,26.83,34.26,78.68,2.14,9.37,9.37,18,57,1031.3
