Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Sandy Lane (9)-Temp(C)-slotB,Sandy Lane (9)-Humidity(%RH)-slotB,Sandy Lane (9)-NO2(ug/m3)-slotB,Sandy Lane (9)-O3(ug/m3)-slotB,Sandy Lane (9)-NO(ug/m3)-slotB,Sandy Lane (9)-PM1(ug/m3)-slotB,Sandy Lane (9)-PM2.5(ug/m3)-slotB,Sandy Lane (9)-PM10(ug/m3)-slotB,Sandy Lane (9)-Ambient temp(C)-slotB,Sandy Lane (9)-Ambient humidity(%RH)-slotB,Sandy Lane (9)-Ambient pressure(hPa)-slotB
"2021-12-05T15:00:30+00:00",1638716430,"2021-12-05T15:00:30+0000",9,69,180.76,0,33.57,2.14,4.27,5.63,9,75,1010.6
"2021-12-05T15:01:30+00:00",1638716490,"2021-12-05T15:01:30+0000",9,69,179.72,0,45.16,2.14,4.76,6.9,9,75,1010.6
"2021-12-05T15:02:30+00:00",1638716550,"2021-12-05T15:02:30+0000",9,69,180.15,0,29.75,1.43,3.77,5.63,9,75,1010.6
"2021-12-05T15:03:30+00:00",1638716610,"2021-12-05T15:03:30+0000",9,69,180.15,0,40.27,1.43,3.28,4.36,9,75,1010.7
"2021-12-05T15:04:30+00:00",1638716670,"2021-12-05T15:04:30+0000",9,69,182.58,0,21.69,2.14,3.76,5.63,9,75,1010.7
"2021-12-05T15:06:42+00:00",1638716802,"2021-12-05T15:06:42+0000",9,69,185.44,0,39.83,2.14,3.73,5,9,75,1010.7
"2021-12-05T15:07:42+00:00",1638716862,"2021-12-05T15:07:42+0000",9,69,184.03,0,27.35,1.43,3.72,5.64,9,75,1010.7
"2021-12-05T15:08:42+00:00",1638716922,"2021-12-05T15:08:42+0000",9,69,183.2,0,36.23,2.14,4.19,5.64,9,75,1010.7
"2021-12-05T15:09:42+00:00",1638716982,"2021-12-05T15:09:42+0000",9,69,184.09,0,35.95,2.14,3.7,5.01,9,75,1010.7
"2021-12-05T15:10:42+00:00",1638717042,"2021-12-05T15:10:42+0000",9,69,182.08,0,31.63,2.14,4.66,6.27,9,75,1010.7
"2021-12-05T15:11:42+00:00",1638717102,"2021-12-05T15:11:42+0000",9,69,177.2,0,31.63,1.43,3.69,5.01,9,75,1010.7
"2021-12-05T15:12:42+00:00",1638717162,"2021-12-05T15:12:42+0000",9,69,176.98,0,31.34,1.43,3.2,4.38,9,75,1010.7
"2021-12-05T15:13:42+00:00",1638717222,"2021-12-05T15:13:42+0000",9,70,174.31,0,24.28,1.43,3.67,5.01,9,75,1010.7
"2021-12-05T15:14:42+00:00",1638717282,"2021-12-05T15:14:42+0000",9,70,174.37,0,22.81,1.43,3.19,5.01,9,75,1010.7
"2021-12-05T15:15:42+00:00",1638717342,"2021-12-05T15:15:42+0000",9,70,175.47,0,28.98,1.43,3.17,4.38,9,75,1010.7
"2021-12-05T15:16:42+00:00",1638717402,"2021-12-05T15:16:42+0000",9,70,175.25,0,36.88,1.43,3.66,5.01,9,75,1010.7
"2021-12-05T15:17:42+00:00",1638717462,"2021-12-05T15:17:42+0000",9,70,179.29,0,31.22,0.71,3.65,5.02,9,76,1010.7
"2021-12-05T15:18:42+00:00",1638717522,"2021-12-05T15:18:42+0000",9,70,176.63,0,23.64,2.14,4.13,5.64,9,76,1010.8
"2021-12-05T15:19:42+00:00",1638717582,"2021-12-05T15:19:42+0000",9,70,176.62,0,34.94,2.14,4.12,5.65,9,76,1010.8
"2021-12-05T15:20:42+00:00",1638717642,"2021-12-05T15:20:42+0000",9,70,173.96,0,27.93,1.43,3.15,4.39,9,76,1010.8
"2021-12-05T15:21:42+00:00",1638717702,"2021-12-05T15:21:42+0000",9,70,172.62,0,29.79,1.43,3.13,5.02,9,76,1010.8
"2021-12-05T15:22:42+00:00",1638717762,"2021-12-05T15:22:42+0000",9,70,172.46,0,22.61,1.43,3.13,4.39,9,76,1010.8
"2021-12-05T15:23:42+00:00",1638717822,"2021-12-05T15:23:42+0000",9,70,172.89,0,23.33,0.71,2.63,4.4,9,76,1010.9
"2021-12-05T15:24:42+00:00",1638717882,"2021-12-05T15:24:42+0000",9,70,171.56,0,19.76,1.43,3.12,4.4,9,76,1010.9
"2021-12-05T15:25:42+00:00",1638717942,"2021-12-05T15:25:42+0000",8,70,171.62,0,29.97,1.43,3.11,5.03,8,76,1011
"2021-12-05T15:26:42+00:00",1638718002,"2021-12-05T15:26:42+0000",8,70,171.84,0,21.31,1.43,3.11,4.4,8,76,1011
"2021-12-05T15:27:42+00:00",1638718062,"2021-12-05T15:27:42+0000",8,70,172.05,0,32.39,1.43,3.09,4.4,8,76,1011
"2021-12-05T15:28:42+00:00",1638718122,"2021-12-05T15:28:42+0000",8,70,171.61,0,22.3,1.43,3.58,5.03,8,76,1011
"2021-12-05T15:29:42+00:00",1638718182,"2021-12-05T15:29:42+0000",8,70,170.77,0,26.81,1.43,3.57,5.03,8,76,1011
"2021-12-05T15:30:42+00:00",1638718242,"2021-12-05T15:30:42+0000",8,70,172.77,0,14.64,2.14,4.05,5.66,8,76,1011
"2021-12-05T15:31:42+00:00",1638718302,"2021-12-05T15:31:42+0000",8,70,170.76,0,24.12,2.14,3.55,5.03,8,76,1011
"2021-12-05T15:32:42+00:00",1638718362,"2021-12-05T15:32:42+0000",8,71,170.09,0,24.83,1.43,3.05,5.03,8,76,1011.1
"2021-12-05T15:33:42+00:00",1638718422,"2021-12-05T15:33:42+0000",8,71,166.32,0,18.6,1.43,3.54,5.03,8,76,1011.1
"2021-12-05T15:34:42+00:00",1638718482,"2021-12-05T15:34:42+0000",8,71,166.81,0,20.85,1.43,3.52,5.04,8,77,1011.1
"2021-12-05T15:35:42+00:00",1638718542,"2021-12-05T15:35:42+0000",8,71,168.35,0,22.68,2.14,4,5.66,8,77,1011.1
"2021-12-05T15:36:42+00:00",1638718602,"2021-12-05T15:36:42+0000",8,71,173.45,0,41.29,2.14,3.51,5.04,8,77,1011.1
"2021-12-05T15:37:42+00:00",1638718662,"2021-12-05T15:37:42+0000",8,71,170.63,0,18.3,2.85,4.95,6.91,8,77,1011.1
"2021-12-05T15:38:42+00:00",1638718722,"2021-12-05T15:38:42+0000",8,71,168.84,0,25.89,3.56,4.94,7.53,8,77,1011.2
"2021-12-05T15:39:42+00:00",1638718782,"2021-12-05T15:39:42+0000",8,71,174.61,0,36.14,3.56,4.94,6.91,8,77,1011.2
"2021-12-05T15:40:42+00:00",1638718842,"2021-12-05T15:40:42+0000",8,71,166.83,0,14.36,2.85,4.44,6.29,8,77,1011.2
"2021-12-05T15:41:42+00:00",1638718902,"2021-12-05T15:41:42+0000",8,71,166.16,0,9.31,2.14,3.46,5.05,8,77,1011.2
"2021-12-05T15:42:42+00:00",1638718962,"2021-12-05T15:42:42+0000",8,71,163.71,0,25.32,2.14,3.93,5.67,8,77,1011.3
"2021-12-05T15:43:42+00:00",1638719022,"2021-12-05T15:43:42+0000",8,71,164.65,0,23.75,1.43,3.43,5.67,8,77,1011.3
"2021-12-05T15:44:42+00:00",1638719082,"2021-12-05T15:44:42+0000",8,71,162.21,0,24.87,1.43,2.94,4.43,8,77,1011.3
"2021-12-05T15:45:42+00:00",1638719142,"2021-12-05T15:45:42+0000",8,71,161.31,0,27.25,0.71,2.45,3.82,8,77,1011.3
"2021-12-05T15:46:42+00:00",1638719202,"2021-12-05T15:46:42+0000",8,72,163.07,0,26.83,2.14,3.4,5.68,8,78,1011.3
"2021-12-05T15:47:42+00:00",1638719262,"2021-12-05T15:47:42+0000",8,72,163.06,0,38.45,1.43,2.9,5.06,8,77,1011.3
"2021-12-05T15:48:42+00:00",1638719322,"2021-12-05T15:48:42+0000",8,72,157.52,0,19.13,1.43,2.9,4.44,8,77,1011.3
"2021-12-05T15:49:42+00:00",1638719382,"2021-12-05T15:49:42+0000",8,72,159.5,0,22.49,1.43,3.37,5.06,8,77,1011.3
"2021-12-05T15:50:42+00:00",1638719442,"2021-12-05T15:50:42+0000",8,72,161.94,0,22.63,2.14,3.86,5.68,8,78,1011.3
"2021-12-05T15:51:42+00:00",1638719502,"2021-12-05T15:51:42+0000",8,72,163.55,0,22.33,1.43,3.36,5.07,8,78,1011.4
"2021-12-05T15:52:42+00:00",1638719562,"2021-12-05T15:52:42+0000",8,72,164.42,0,28.33,2.14,3.83,5.68,8,78,1011.4
"2021-12-05T15:53:42+00:00",1638719622,"2021-12-05T15:53:42+0000",8,72,161.32,0,27.91,1.43,3.35,5.07,8,78,1011.4
"2021-12-05T15:54:42+00:00",1638719682,"2021-12-05T15:54:42+0000",8,72,165.52,0,26.93,3.56,4.78,6.92,8,78,1011.4
"2021-12-05T15:55:42+00:00",1638719742,"2021-12-05T15:55:42+0000",8,72,165.3,0,31.82,1.43,3.33,5.07,8,78,1011.5
"2021-12-05T15:56:42+00:00",1638719802,"2021-12-05T15:56:42+0000",8,72,159.74,0,23.59,2.14,3.8,6.3,8,78,1011.5
"2021-12-05T15:57:42+00:00",1638719862,"2021-12-05T15:57:42+0000",8,72,159.51,0,23.73,2.85,3.79,5.69,8,78,1011.5
"2021-12-05T15:58:42+00:00",1638719922,"2021-12-05T15:58:42+0000",8,72,161.06,0,30,2.14,3.79,5.69,8,78,1011.5
"2021-12-05T15:59:42+00:00",1638719982,"2021-12-05T15:59:42+0000",8,72,164.6,0,20.66,4.28,5.22,8.14,8,78,1011.6
"2021-12-05T16:00:42+00:00",1638720042,"2021-12-05T16:00:42+0000",8,72,165.71,0,13.12,2.85,4.25,6.92,8,78,1011.6
"2021-12-05T16:01:42+00:00",1638720102,"2021-12-05T16:01:42+0000",8,72,176.56,0,46.19,3.56,4.72,6.92,8,78,1011.6
"2021-12-05T16:02:42+00:00",1638720162,"2021-12-05T16:02:42+0000",8,72,170.58,0,31.82,2.85,4.24,6.92,8,78,1011.7
"2021-12-05T16:03:42+00:00",1638720222,"2021-12-05T16:03:42+0000",8,73,166.13,0,35.3,3.56,4.23,6.31,8,78,1011.7
"2021-12-05T16:04:42+00:00",1638720282,"2021-12-05T16:04:42+0000",8,72,165.7,0,29.31,2.14,3.76,5.69,8,78,1011.7
"2021-12-05T16:06:54+00:00",1638720414,"2021-12-05T16:06:54+0000",8,72,163.77,0,27.45,2.14,2.8,4.47,8,77,1011.7
"2021-12-05T16:07:54+00:00",1638720474,"2021-12-05T16:07:54+0000",8,72,167.54,0,34.54,2.14,3.76,5.69,8,78,1011.7
"2021-12-05T16:08:54+00:00",1638720534,"2021-12-05T16:08:54+0000",8,72,167.76,0,29.4,2.85,4.24,6.92,8,78,1011.7
"2021-12-05T16:09:54+00:00",1638720594,"2021-12-05T16:09:54+0000",8,72,165.32,0,25.79,2.85,4.24,6.92,8,78,1011.7
"2021-12-05T16:10:54+00:00",1638720654,"2021-12-05T16:10:54+0000",8,72,164.21,0,22.31,2.14,3.76,5.69,8,78,1011.8
"2021-12-05T16:11:54+00:00",1638720714,"2021-12-05T16:11:54+0000",8,73,170.41,0,26.34,3.56,5.19,7.53,8,78,1011.8
"2021-12-05T16:12:54+00:00",1638720774,"2021-12-05T16:12:54+0000",8,73,169.52,0,25.51,4.28,5.19,7.53,8,78,1011.8
"2021-12-05T16:13:54+00:00",1638720834,"2021-12-05T16:13:54+0000",8,73,167.53,0,36.07,4.28,6.15,9.37,8,78,1011.8
"2021-12-05T16:14:54+00:00",1638720894,"2021-12-05T16:14:54+0000",8,73,168.18,0,37.18,4.28,5.65,8.75,8,78,1011.8
"2021-12-05T16:15:54+00:00",1638720954,"2021-12-05T16:15:54+0000",8,73,164.41,0,29.4,3.56,4.69,7.53,8,78,1011.8
"2021-12-05T16:16:54+00:00",1638721014,"2021-12-05T16:16:54+0000",8,73,163.59,0,32.68,3.56,4.69,9.36,8,78,1011.8
"2021-12-05T16:17:54+00:00",1638721074,"2021-12-05T16:17:54+0000",8,73,165.58,0,22.98,2.85,4.21,7.53,8,78,1011.8
"2021-12-05T16:18:54+00:00",1638721134,"2021-12-05T16:18:54+0000",8,73,171.34,0,32.82,2.85,4.68,7.53,8,78,1011.9
"2021-12-05T16:19:54+00:00",1638721194,"2021-12-05T16:19:54+0000",8,73,163.13,0,33.51,3.56,5.16,8.14,8,78,1011.9
"2021-12-05T16:20:54+00:00",1638721254,"2021-12-05T16:20:54+0000",8,73,161.57,0,46.25,3.56,4.18,6.92,8,78,1011.9
"2021-12-05T16:21:54+00:00",1638721314,"2021-12-05T16:21:54+0000",8,73,164.9,0,28.94,3.56,4.66,6.92,8,78,1011.9
"2021-12-05T16:22:54+00:00",1638721374,"2021-12-05T16:22:54+0000",8,73,165.12,0,34.76,3.56,5.14,7.53,8,78,1011.9
"2021-12-05T16:23:54+00:00",1638721434,"2021-12-05T16:23:54+0000",8,73,162.08,0,28.07,3.56,4.66,7.53,8,78,1011.9
"2021-12-05T16:24:54+00:00",1638721494,"2021-12-05T16:24:54+0000",8,73,162.07,0,29.04,4.28,5.13,8.14,8,78,1011.9
"2021-12-05T16:25:54+00:00",1638721554,"2021-12-05T16:25:54+0000",8,73,159.56,0,24.92,4.99,6.09,8.75,8,78,1011.9
"2021-12-05T16:26:54+00:00",1638721614,"2021-12-05T16:26:54+0000",8,73,163.17,0,24.34,5.7,6.55,9.36,8,79,1011.9
"2021-12-05T16:27:54+00:00",1638721674,"2021-12-05T16:27:54+0000",8,73,156.51,0,28.21,5.7,7.03,10.58,8,78,1012
"2021-12-05T16:28:54+00:00",1638721734,"2021-12-05T16:28:54+0000",8,73,160.06,0,26,5.7,6.55,9.97,8,78,1011.9
"2021-12-05T16:29:54+00:00",1638721794,"2021-12-05T16:29:54+0000",8,73,161.16,0,22.96,6.41,6.54,9.36,8,78,1012
"2021-12-05T16:30:54+00:00",1638721854,"2021-12-05T16:30:54+0000",8,73,157.39,0,28.48,6.41,7.02,10.57,8,78,1012
"2021-12-05T16:31:54+00:00",1638721914,"2021-12-05T16:31:54+0000",8,73,157.39,0,20.89,4.99,5.58,8.14,8,78,1012
"2021-12-05T16:32:54+00:00",1638721974,"2021-12-05T16:32:54+0000",8,73,160.28,0,23.93,5.7,6.55,9.36,8,78,1012
"2021-12-05T16:33:54+00:00",1638722034,"2021-12-05T16:33:54+0000",8,73,163.38,0,26.69,4.99,6.06,8.75,8,78,1012
"2021-12-05T16:34:54+00:00",1638722094,"2021-12-05T16:34:54+0000",8,73,159.01,0,20.88,3.56,5.58,8.75,8,78,1012.1
"2021-12-05T16:35:54+00:00",1638722154,"2021-12-05T16:35:54+0000",8,73,160.1,0,23.22,6.41,7,9.96,8,78,1012.1
"2021-12-05T16:36:54+00:00",1638722214,"2021-12-05T16:36:54+0000",8,73,158.33,0,26.11,5.7,6.52,10.57,8,78,1012.2
"2021-12-05T16:37:54+00:00",1638722274,"2021-12-05T16:37:54+0000",8,73,162.99,0,35.59,7.84,8.92,14.22,8,79,1012.2
"2021-12-05T16:38:54+00:00",1638722334,"2021-12-05T16:38:54+0000",8,73,157.21,0,30.51,6.41,6.99,10.57,8,79,1012.2
"2021-12-05T16:39:54+00:00",1638722394,"2021-12-05T16:39:54+0000",8,73,157.88,0,25.83,4.99,6.51,9.35,8,79,1012.2
"2021-12-05T16:40:54+00:00",1638722454,"2021-12-05T16:40:54+0000",8,73,157.88,0,22.81,7.84,8.43,12.39,8,79,1012.3
"2021-12-05T16:41:54+00:00",1638722514,"2021-12-05T16:41:54+0000",8,73,158.31,0,28.44,9.98,10.33,14.81,8,79,1012.3
"2021-12-05T16:42:54+00:00",1638722574,"2021-12-05T16:42:54+0000",7,74,159.25,0,33.2,14.96,15.58,23.29,8,79,1012.3
"2021-12-05T16:43:54+00:00",1638722634,"2021-12-05T16:43:54+0000",8,74,160.29,0,23.63,17.81,17.81,26.92,8,79,1012.3
"2021-12-05T16:44:54+00:00",1638722694,"2021-12-05T16:44:54+0000",7,74,160.57,0,44.16,13.54,13.54,17.82,8,79,1012.4
"2021-12-05T16:45:54+00:00",1638722754,"2021-12-05T16:45:54+0000",7,74,161.68,0,45.94,7.84,8.38,14.19,8,79,1012.4
"2021-12-05T16:46:54+00:00",1638722814,"2021-12-05T16:46:54+0000",7,74,158.34,0,29.5,6.41,6.93,10.55,8,79,1012.4
"2021-12-05T16:47:54+00:00",1638722874,"2021-12-05T16:47:54+0000",7,74,161.67,0,44.85,7.13,8.36,13.58,8,79,1012.4
"2021-12-05T16:48:54+00:00",1638722934,"2021-12-05T16:48:54+0000",7,74,160.99,0,25.39,5.7,7.39,10.55,8,79,1012.4
"2021-12-05T16:49:54+00:00",1638722994,"2021-12-05T16:49:54+0000",7,74,159.88,0,37.17,6.41,7.39,11.16,8,79,1012.5
"2021-12-05T16:50:54+00:00",1638723054,"2021-12-05T16:50:54+0000",7,74,160.09,0,30.32,7.13,7.85,11.15,8,79,1012.5
"2021-12-05T16:51:54+00:00",1638723114,"2021-12-05T16:51:54+0000",7,74,157.21,0,27.58,7.13,7.85,11.76,7,79,1012.5
"2021-12-05T16:52:54+00:00",1638723174,"2021-12-05T16:52:54+0000",7,74,156.75,0,34.98,5.7,6.4,10.55,7,79,1012.5
"2021-12-05T16:53:54+00:00",1638723234,"2021-12-05T16:53:54+0000",7,74,153.71,0,21.82,7.13,7.36,11.15,7,79,1012.5
"2021-12-05T16:54:54+00:00",1638723294,"2021-12-05T16:54:54+0000",7,74,153.94,0,23.46,6.41,6.41,10.55,7,79,1012.6
"2021-12-05T16:55:54+00:00",1638723354,"2021-12-05T16:55:54+0000",7,74,157.69,0,27,7.84,8.3,13.56,7,79,1012.5
"2021-12-05T16:56:54+00:00",1638723414,"2021-12-05T16:56:54+0000",7,74,160.13,0,35.74,7.13,7.82,11.15,7,79,1012.5
"2021-12-05T16:57:54+00:00",1638723474,"2021-12-05T16:57:54+0000",7,74,158.13,0,23.46,5.7,6.37,9.94,7,80,1012.5
"2021-12-05T16:58:54+00:00",1638723534,"2021-12-05T16:58:54+0000",7,74,159.68,0,37.92,6.41,6.85,9.94,7,80,1012.5
"2021-12-05T16:59:54+00:00",1638723594,"2021-12-05T16:59:54+0000",7,74,158.34,0,27.55,4.99,5.4,8.73,7,80,1012.5
"2021-12-05T17:00:54+00:00",1638723654,"2021-12-05T17:00:54+0000",7,74,154.79,0,43.52,4.99,5.88,8.73,7,80,1012.5
"2021-12-05T17:01:54+00:00",1638723714,"2021-12-05T17:01:54+0000",7,74,156.55,0,37.38,4.99,5.39,8.73,7,80,1012.5
"2021-12-05T17:02:54+00:00",1638723774,"2021-12-05T17:02:54+0000",7,74,153.23,0,19.22,6.41,6.82,10.53,7,80,1012.5
"2021-12-05T17:03:54+00:00",1638723834,"2021-12-05T17:03:54+0000",7,74,158.77,0,37.79,8.55,8.55,12.34,7,80,1012.5
"2021-12-05T17:04:54+00:00",1638723894,"2021-12-05T17:04:54+0000",7,74,159.66,0,34.78,6.41,6.82,9.93,7,80,1012.6
"2021-12-05T17:07:06+00:00",1638724026,"2021-12-05T17:07:06+0000",7,75,152.84,0,30.37,16.39,16.39,23.73,7,80,1012.6
"2021-12-05T17:08:06+00:00",1638724086,"2021-12-05T17:08:06+0000",7,75,152.54,0,18.95,17.81,18.22,30.91,7,80,1012.6
"2021-12-05T17:09:06+00:00",1638724146,"2021-12-05T17:09:06+0000",7,75,152.6,0,34.32,11.4,12.03,17.72,7,80,1012.6
"2021-12-05T17:10:06+00:00",1638724206,"2021-12-05T17:10:06+0000",7,75,154.82,0,33.64,10.69,11.08,16.52,7,80,1012.6
"2021-12-05T17:11:06+00:00",1638724266,"2021-12-05T17:11:06+0000",7,75,152.81,0,27.11,8.55,8.55,13.52,7,80,1012.6
"2021-12-05T17:12:06+00:00",1638724326,"2021-12-05T17:12:06+0000",7,75,154.81,0,25.2,9.26,9.63,14.12,7,80,1012.6
"2021-12-05T17:13:06+00:00",1638724386,"2021-12-05T17:13:06+0000",7,75,180.52,0,86,9.26,9.61,14.11,7,80,1012.6
"2021-12-05T17:14:06+00:00",1638724446,"2021-12-05T17:14:06+0000",7,75,151.25,0,24.12,5.7,6.28,10.52,7,80,1012.7
"2021-12-05T17:15:06+00:00",1638724506,"2021-12-05T17:15:06+0000",7,75,152.8,0,26.43,7.13,7.23,11.12,7,80,1012.7
"2021-12-05T17:16:06+00:00",1638724566,"2021-12-05T17:16:06+0000",7,75,151.46,0,34.45,7.84,8.17,11.71,7,80,1012.7
"2021-12-05T17:17:06+00:00",1638724626,"2021-12-05T17:17:06+0000",7,75,152.35,0,33.91,8.55,8.65,12.31,7,80,1012.7
"2021-12-05T17:18:06+00:00",1638724686,"2021-12-05T17:18:06+0000",7,75,154.33,0,37.44,9.26,10.53,15.29,7,80,1012.7
"2021-12-05T17:19:06+00:00",1638724746,"2021-12-05T17:19:06+0000",7,75,154.78,0,34.59,6.41,6.73,9.92,7,80,1012.7
"2021-12-05T17:20:06+00:00",1638724806,"2021-12-05T17:20:06+0000",7,75,150.56,0,36.08,4.99,5.78,8.72,7,80,1012.7
"2021-12-05T17:21:06+00:00",1638724866,"2021-12-05T17:21:06+0000",7,75,153.66,0,26.02,5.7,6.71,9.92,7,80,1012.7
"2021-12-05T17:22:06+00:00",1638724926,"2021-12-05T17:22:06+0000",7,75,159.42,0,43.56,7.13,7.19,11.11,7,80,1012.7
"2021-12-05T17:23:06+00:00",1638724986,"2021-12-05T17:23:06+0000",7,75,156.31,0,46.42,5.7,6.22,9.91,7,80,1012.7
"2021-12-05T17:24:06+00:00",1638725046,"2021-12-05T17:24:06+0000",7,75,162.07,0,46.01,5.7,6.22,9.91,7,81,1012.7
"2021-12-05T17:25:06+00:00",1638725106,"2021-12-05T17:25:06+0000",7,75,168.71,0,58.39,4.99,5.73,9.32,7,81,1012.8
"2021-12-05T17:26:06+00:00",1638725166,"2021-12-05T17:26:06+0000",7,75,156.07,0,35.4,6.41,6.68,10.51,7,80,1012.8
"2021-12-05T17:27:06+00:00",1638725226,"2021-12-05T17:27:06+0000",7,75,154.74,0,32.55,5.7,6.21,9.91,7,81,1012.8
"2021-12-05T17:28:06+00:00",1638725286,"2021-12-05T17:28:06+0000",7,75,156.28,0,23.3,6.41,7.14,11.1,7,81,1012.8
"2021-12-05T17:29:06+00:00",1638725346,"2021-12-05T17:29:06+0000",7,75,154.51,0,37.17,7.84,9.04,14.07,7,81,1012.8
"2021-12-05T17:30:06+00:00",1638725406,"2021-12-05T17:30:06+0000",7,76,153.45,0,25.18,9.98,9.98,14.07,7,81,1012.8
"2021-12-05T17:31:06+00:00",1638725466,"2021-12-05T17:31:06+0000",7,76,154.28,0,29.83,12.83,12.83,18.82,7,81,1012.8
"2021-12-05T17:32:06+00:00",1638725526,"2021-12-05T17:32:06+0000",7,76,152.95,0,25.61,10.69,10.69,15.25,7,80,1012.8
"2021-12-05T17:33:06+00:00",1638725586,"2021-12-05T17:33:06+0000",7,76,145.4,0,26.7,7.13,8.06,11.69,7,80,1012.8
"2021-12-05T17:34:06+00:00",1638725646,"2021-12-05T17:34:06+0000",7,76,142.96,0,22.62,6.41,6.63,10.5,7,80,1012.8
"2021-12-05T17:35:06+00:00",1638725706,"2021-12-05T17:35:06+0000",7,76,145.41,0,29.42,7.13,7.6,11.1,7,80,1012.8
"2021-12-05T17:36:06+00:00",1638725766,"2021-12-05T17:36:06+0000",7,76,145.63,0,16.09,8.55,9.02,13.47,7,80,1012.8
"2021-12-05T17:37:06+00:00",1638725826,"2021-12-05T17:37:06+0000",7,76,145.25,0,33.45,7.84,9.5,14.66,7,80,1012.8
"2021-12-05T17:38:06+00:00",1638725886,"2021-12-05T17:38:06+0000",7,76,146.58,0,30.74,7.84,8.07,11.69,7,80,1012.8
"2021-12-05T17:39:06+00:00",1638725946,"2021-12-05T17:39:06+0000",7,75,149.7,0,34.26,9.26,10.46,16.45,7,80,1012.8
"2021-12-05T17:40:06+00:00",1638726006,"2021-12-05T17:40:06+0000",7,75,143.27,0,24.64,7.13,7.61,12.88,7,80,1012.9
"2021-12-05T17:41:06+00:00",1638726066,"2021-12-05T17:41:06+0000",7,75,139.72,0,29.38,7.13,8.09,12.88,7,80,1012.9
"2021-12-05T17:42:06+00:00",1638726126,"2021-12-05T17:42:06+0000",7,75,138.62,0,13.66,6.41,7.16,11.1,7,80,1012.9
"2021-12-05T17:43:06+00:00",1638726186,"2021-12-05T17:43:06+0000",7,75,145.94,0,37.92,7.13,7.63,12.89,7,80,1012.9
"2021-12-05T17:44:06+00:00",1638726246,"2021-12-05T17:44:06+0000",7,75,140.84,0,25.32,7.84,9.06,12.89,7,80,1012.9
"2021-12-05T17:45:06+00:00",1638726306,"2021-12-05T17:45:06+0000",7,75,141.73,0,29.52,7.84,8.58,12.89,7,80,1013
"2021-12-05T17:46:06+00:00",1638726366,"2021-12-05T17:46:06+0000",7,75,140.02,0,34.61,7.84,7.84,10.51,7,80,1012.9
"2021-12-05T17:47:06+00:00",1638726426,"2021-12-05T17:47:06+0000",7,75,138.02,0,29.75,7.84,7.84,12.29,7,80,1012.9
"2021-12-05T17:48:06+00:00",1638726486,"2021-12-05T17:48:06+0000",7,75,138.25,0,30.29,7.84,9.07,13.49,7,80,1012.9
"2021-12-05T17:49:06+00:00",1638726546,"2021-12-05T17:49:06+0000",7,75,141.36,0,34.74,7.84,8.6,12.89,7,80,1013
"2021-12-05T17:50:06+00:00",1638726606,"2021-12-05T17:50:06+0000",7,75,140.9,0,20.7,7.84,7.84,12.29,7,80,1012.9
"2021-12-05T17:51:06+00:00",1638726666,"2021-12-05T17:51:06+0000",7,75,139.57,0,22.05,7.13,7.63,11.1,7,80,1012.9
"2021-12-05T17:52:06+00:00",1638726726,"2021-12-05T17:52:06+0000",7,75,136.91,0,21.78,7.84,9.06,13.48,7,80,1013
"2021-12-05T17:53:06+00:00",1638726786,"2021-12-05T17:53:06+0000",7,75,140.9,0,20.16,8.55,8.58,12.29,7,81,1013
"2021-12-05T17:54:06+00:00",1638726846,"2021-12-05T17:54:06+0000",7,75,142.68,0,26.64,7.84,8.58,12.89,7,81,1013
"2021-12-05T17:55:06+00:00",1638726906,"2021-12-05T17:55:06+0000",7,75,140.02,0,18.68,8.55,9.06,13.48,7,81,1013
"2021-12-05T17:56:06+00:00",1638726966,"2021-12-05T17:56:06+0000",7,75,138.9,0,16.92,7.84,8.56,12.29,7,81,1013
"2021-12-05T17:57:06+00:00",1638727026,"2021-12-05T17:57:06+0000",7,75,141.56,0,35.28,7.84,9.04,12.88,7,81,1013
"2021-12-05T17:58:06+00:00",1638727086,"2021-12-05T17:58:06+0000",7,76,143.61,0,26.35,8.55,8.55,13.47,7,81,1013
"2021-12-05T17:59:06+00:00",1638727146,"2021-12-05T17:59:06+0000",7,76,160.24,0,50.56,7.84,8.55,12.28,7,81,1013
"2021-12-05T18:00:06+00:00",1638727206,"2021-12-05T18:00:06+0000",7,76,159.56,0,55.4,8.55,9.01,13.47,7,81,1013
"2021-12-05T18:01:06+00:00",1638727266,"2021-12-05T18:01:06+0000",7,76,159.56,0,47.87,9.26,9.95,14.65,7,81,1013
"2021-12-05T18:02:06+00:00",1638727326,"2021-12-05T18:02:06+0000",7,76,158.88,0,36.57,7.84,8.52,12.87,7,81,1013
"2021-12-05T18:03:06+00:00",1638727386,"2021-12-05T18:03:06+0000",7,76,142.18,0,13.82,9.98,9.98,14.64,7,81,1013
"2021-12-05T18:04:06+00:00",1638727446,"2021-12-05T18:04:06+0000",7,76,141.13,0,30.79,9.26,9.92,14.64,7,81,1013
"2021-12-05T18:05:06+00:00",1638727506,"2021-12-05T18:05:06+0000",7,76,140.24,0,25.54,9.26,9.43,14.04,7,81,1013
"2021-12-05T18:07:18+00:00",1638727638,"2021-12-05T18:07:18+0000",7,76,140.6,0,21.38,11.4,11.4,15.22,7,81,1013
